Time,HF kWm2,St I2,St J2,St I,St J
13.859,11.53169384,140.64,225.37097,152.89604,148.08438
13.889,12.39511403,140.54851,224.56496,152.93465,148.14326
13.919,12.38048104,140.48041,224.36717,152.88788,148.11421
13.949,12.07316365,140.42848,224.57672,152.9249,147.73154
13.979,11.86827721,140.39973,224.71243,152.87047,147.18565
14.009,11.66340305,140.32434,224.131,152.85657,146.93837
14.039,11.53169384,140.27469,223.04329,152.79993,146.76775
14.069,11.53169384,140.21208,222.00827,152.7704,146.26549
14.099,11.53169384,140.20413,221.32294,152.74266,145.91031
14.129,11.45852888,140.18073,221.54797,152.77713,145.83032
14.159,11.66340305,140.18251,221.59477,152.75821,145.38068
14.189,11.83901123,140.1638,221.55136,152.74442,144.92056
14.219,11.73658028,140.14276,221.9277,152.73479,144.36859
14.249,11.2975537,140.1582,223.28487,152.77388,143.83624
14.279,10.94632506,140.19226,225.2606,152.8045,143.33621
14.309,10.60974169,140.21599,226.10745,152.90843,142.92595
14.339,9.907308972,140.24135,227.63635,152.91125,142.6235
14.369,9.731700792,140.28627,231.68761,152.92647,142.61966
14.399,9.395117424,140.37086,232.29518,152.92514,143.13214
14.429,9.08780004,140.46918,232.48557,152.90494,143.62614
14.459,9.351206172,140.62218,231.86234,152.93341,143.55751
14.489,9.497548368,140.75385,230.58792,152.93184,143.12981
14.519,9.33657318,140.89952,229.00223,152.85078,143.0491
14.549,9.08780004,140.95192,227.3376,152.69849,143.35307
14.579,8.853647616,140.98848,225.55681,152.5919,143.60226
14.609,8.575596216,141.02292,223.79579,152.5273,143.55336
14.639,8.07803766,141.02327,222.1523,152.51801,143.32245
14.669,7.668289332,141.05617,220.74402,152.56612,143.52411
14.699,7.434136908,141.11032,220.5571,152.62567,143.98422
14.729,7.331705964,141.12292,220.7558,152.62463,144.10855
14.759,7.126819524,141.16743,220.65109,152.51068,143.90126
14.789,7.185363768,141.23358,220.20898,152.37721,143.95802
14.819,7.302427704,141.35963,219.34247,152.32802,143.78268
14.849,7.565846112,141.39069,218.40576,152.27184,143.29335
14.879,7.770720276,141.39935,217.53479,152.26265,142.68529
14.909,7.990239708,141.42627,217.37737,152.34602,142.133
14.939,8.341456068,141.43954,217.32072,152.40392,141.74602
14.969,8.326823076,141.4128,217.15819,152.42723,141.39903
14.999,9.482915376,141.37384,217.0097,152.45934,141.09502
15.029,10.53657673,141.34984,216.65186,152.51128,140.84692
15.059,10.71218491,141.30344,216.35081,152.56441,140.51758
15.089,10.71218491,141.3389,215.84419,152.65829,140.25966
15.119,10.55120972,141.37181,215.74384,152.73141,140.06963
15.149,10.36096855,141.40411,216.08882,152.77841,139.84685
15.179,10.15608211,141.42618,217.77112,152.82231,139.61838
15.209,9.775599768,141.45592,220.73686,152.86118,139.45045
15.239,9.658523556,141.45381,222.30086,152.94441,139.62469
15.269,9.643890564,141.47765,223.53448,152.97324,140.03125
15.299,9.702434808,141.48949,224.54974,153.0278,140.78755
15.329,10.15608211,141.55692,224.70909,153.07993,141.08353
15.359,10.11218314,141.56744,224.5488,153.1257,141.46419
15.389,10.15608211,141.59737,224.78349,153.15041,142.84227
15.419,10.21462636,141.60884,225.5603,153.08508,145.04399
15.449,10.02438518,141.6393,226.00047,152.81557,146.72997
15.479,9.995106924,141.66618,226.09268,152.6212,148.397
15.509,10.12681613,141.67017,225.59296,152.51427,148.96756
15.539,10.02438518,141.67343,224.70894,152.47417,149.17351
15.569,10.17072738,141.65833,223.62616,152.47205,149.12973
15.599,10.03901818,141.60107,223.42162,152.43079,148.95514
15.629,9.921941964,141.58997,223.45328,152.3678,148.92548
15.659,9.424383408,141.53867,223.44656,152.32307,149.33377
15.689,9.292674204,141.51956,223.60599,152.32762,150.20578
15.719,9.219509244,141.50018,223.46617,152.35104,150.5316
15.749,9.08780004,141.49779,223.30428,152.40089,150.56601
15.779,9.160965,141.4568,223.28232,152.47305,150.328
15.809,8.8829136,141.42331,223.25919,152.53873,149.65886
15.839,9.058534056,141.38023,223.42976,152.61746,148.91226
15.869,9.234142236,141.38667,223.53601,152.71767,148.13681
15.899,9.248775228,141.34947,223.75247,152.71846,147.54568
15.929,9.307307196,141.34441,225.67758,152.68828,146.94388
15.959,9.33657318,141.35728,225.70525,152.72958,146.23331
15.989,9.980473932,141.30298,225.45128,152.71324,145.78648
16.019,10.50731075,141.3053,225.19345,152.73628,145.4129
16.049,10.71218491,141.35181,225.09654,152.74834,144.98824
16.079,10.71218491,141.37305,225.62683,152.78281,144.73354
16.109,10.68291893,141.41039,225.79568,152.80473,144.43916
16.139,10.4487665,141.45146,226.8231,152.86397,144.2903
16.169,10.5951087,141.47562,227.66725,152.88947,144.27039
16.199,10.56584272,141.52594,228.84845,152.95259,144.39391
16.229,10.43413351,141.57179,230.31789,152.91884,144.72192
16.259,10.08291715,141.59425,230.63455,152.90019,144.91754
16.289,9.702434808,141.6573,230.09503,152.71823,144.96184
16.319,9.687801816,141.69769,230.00768,152.52486,144.6799
16.349,9.585358596,141.7549,229.45387,152.48038,145.16203
16.379,9.7170678,141.81071,228.02348,152.38939,145.18045
16.409,9.907308972,141.85551,226.338,152.39006,144.95853
16.439,9.819498744,141.82819,224.68929,152.38135,144.61287
16.469,9.556092612,141.76749,223.07874,152.36252,145.0097
16.499,9.26340822,141.72296,221.6389,152.41725,145.95131
16.529,8.780482656,141.72052,220.22174,152.40816,146.56387
16.559,8.53169724,141.85034,218.85451,152.47359,146.38057
16.589,8.721938412,141.93976,217.51515,152.4673,146.16733
16.619,8.2829241,142.06039,216.24736,152.51926,145.99786
16.649,8.019505692,142.27174,215.18445,152.7285,145.47223
16.679,8.0048727,142.34538,214.26437,153.08081,144.84891
16.709,8.0048727,142.40422,213.39354,153.15594,144.32658
16.739,7.990239708,142.46964,212.43642,153.22028,144.04228
16.769,8.473165272,142.53281,211.65692,153.1796,143.76891
16.799,8.941457844,142.6721,211.17461,153.25572,143.65198
16.829,8.692672428,142.78453,210.95668,153.52646,143.74565
16.859,8.45853228,142.91049,210.60258,153.65411,143.79907
16.889,8.239012848,142.94624,210.15419,153.69881,143.77406
16.919,8.063404668,142.99387,209.92075,153.70338,143.60454
16.949,8.70730542,143.05061,209.53722,153.68475,143.3578
16.979,8.897546592,143.05228,209.43611,153.60388,143.10013
17.009,9.160965,143.05138,209.0621,153.34154,142.80193
17.039,9.878042988,142.98318,208.6156,153.16957,142.54419
17.069,10.28779132,142.97415,208.15114,153.0296,142.29366
17.099,10.53657673,142.89874,207.72975,152.95872,142.46713
17.129,10.4487665,142.79565,207.21133,152.89703,142.98457
17.159,10.24389234,142.71581,206.59061,152.87212,143.25412
17.189,10.50731075,142.60501,205.88774,152.83943,143.30214
17.219,10.68291893,142.61723,205.16614,153.07506,143.27768
17.249,10.60974169,142.74539,204.50632,153.10783,143.16899
17.279,10.55120972,142.79358,203.84566,152.9442,143.46022
17.309,10.47804476,142.74628,203.20534,152.83821,144.28737
17.339,10.18536037,142.71313,202.63823,152.74023,144.91585
17.369,10.25852533,142.75127,202.09076,152.75334,145.4276
17.399,10.41950052,142.76648,201.5838,152.82594,145.43381
17.429,10.22925935,142.78397,201.17368,152.81735,145.84544
17.459,9.96584094,142.91997,200.81865,152.84851,146.76987
17.489,9.585358596,143.02539,200.32753,152.86539,146.91037
17.519,9.4390164,143.08739,199.82008,152.85979,146.47711
17.549,9.395117424,143.14442,199.30713,152.88808,145.99419
17.579,9.33657318,143.1915,198.90224,152.8362,145.48984
17.609,9.321940188,143.13211,198.58026,152.78964,145.12897
17.639,9.307307196,143.14191,198.42175,152.7724,144.76781
17.669,9.058534056,143.13852,198.45679,152.7758,144.38649
17.699,8.839014624,143.08083,198.65811,152.77637,143.95778
17.729,8.780482656,143.08856,198.8744,152.85327,143.59486
17.759,8.663406444,143.07741,199.15742,152.87296,143.31989
17.789,8.839014624,143.08714,199.51857,152.85703,143.27936
17.819,8.560963224,143.11333,199.89433,152.83514,143.64488
17.849,8.663406444,143.19275,200.285,152.80952,144.38478
17.879,8.63414046,143.21547,200.70926,152.724,145.02448
17.909,9.146332008,143.28413,200.89632,152.72557,145.38388
17.939,9.570725604,143.49187,201.347,152.79628,145.64713
17.969,9.365839164,143.65118,201.34641,152.79961,145.96063
17.999,9.33657318,143.81487,201.10031,152.74911,146.14307
18.029,8.941457844,143.91641,200.71642,152.75421,146.16956
18.059,8.63414046,143.96986,200.34955,152.72984,146.10461
18.089,8.107303644,144.06529,199.99692,152.71387,145.91644
18.119,7.712188308,144.25842,199.59091,152.74344,145.519
18.149,7.419503916,144.42792,199.23022,152.86383,145.28938
18.179,7.243895736,144.46326,198.90205,152.92357,145.12991
18.209,6.980477328,144.6132,198.63011,152.90709,145.03824
18.239,6.717071196,144.67624,198.25728,152.81807,144.98471
18.269,6.46828578,144.80269,197.89139,152.87811,145.08748
18.299,6.204867372,144.89445,197.44002,153.27669,145.35828
18.329,6.160968396,144.92651,196.96367,153.36475,145.21455
18.359,6.102436428,145.04243,196.55312,153.86223,145.02217
18.389,6.0146262,145.31932,196.60696,153.90244,144.94257
18.419,6.0146262,146.31097,196.89615,154.66833,145.07832
18.449,5.926828248,147.31921,197.32721,156.46524,145.30708
18.479,5.853651012,148.623,197.98889,157.69653,145.50842
18.509,5.999993208,150.20215,198.65468,158.1769,145.77669
18.539,6.102436428,150.70872,199.42604,158.3893,146.63066
18.569,6.248778624,150.78186,200.36111,158.37915,147.74342
18.599,6.482918772,150.755,201.17274,158.15538,148.69656
18.629,6.81950214,150.73586,201.90509,157.79134,149.66956
18.659,6.81950214,151.01962,202.75517,157.62669,150.85857
18.689,6.99511032,151.16179,203.69598,157.58687,151.8851
18.719,7.112186532,151.541,204.62791,157.56055,152.55493
18.749,7.156085508,151.94644,205.39709,157.49492,153.37184
18.779,7.287794712,152.06848,206.1608,157.37674,154.38875
18.809,7.507314144,151.98235,206.70419,157.22838,155.18996
18.839,7.682922324,151.83682,207.37747,156.94386,156.1376
18.869,7.90242948,151.83371,207.76544,156.67676,157.11308
18.899,8.0048727,152.0527,208.14326,156.40714,157.95262
18.929,8.063404668,152.32861,208.83414,156.18199,158.45219
18.959,8.239012848,152.6349,209.84192,156.07539,159.22078
18.989,8.2829241,152.80482,211.39339,156.11873,159.54019
19.019,8.326823076,152.92595,213.44931,156.32063,159.54216
19.049,8.341456068,152.89806,215.44337,156.58444,159.29178
19.079,8.326823076,152.7054,216.84995,156.61304,159.26044
19.109,8.443899288,152.56367,218.43034,156.23981,159.91025
19.139,8.736571404,152.34525,220.44577,155.92792,160.55318
19.169,9.146332008,152.19234,222.24835,155.61821,160.60655
19.199,9.365839164,152.10561,224.02261,155.42027,161.34229
19.229,9.556092612,151.86455,226.24788,155.14418,162.38608
19.259,9.497548368,151.5853,227.66251,154.92679,162.42064
19.289,9.351206172,151.27498,228.51303,154.75931,162.65993
19.319,9.497548368,150.96796,228.68912,154.70605,163.82874
19.349,9.26340822,150.66927,229.17213,154.70912,165.05763
19.379,9.26340822,150.40266,229.15242,154.57591,165.90942
19.409,9.08780004,150.07289,229.09869,154.40823,166.28778
19.439,9.26340822,149.83736,228.83292,154.31142,167.25053
19.469,9.278041212,149.6088,228.4687,154.34723,167.54453
19.499,9.321940188,149.42982,228.04222,154.40512,167.43271
19.529,9.190230984,149.28377,227.32898,154.46797,167.14989
19.559,8.8829136,149.19301,226.39153,154.47382,166.86696
19.589,8.70730542,149.16861,225.81461,154.46716,166.52284
19.619,9.497548368,149.08215,225.07301,154.4436,166.59866
19.649,9.482915376,148.99991,223.97902,154.40448,166.46767
19.679,9.424383408,148.9054,222.88831,154.38213,165.73157
19.709,9.804865752,148.79555,221.59012,154.35732,164.55092
19.739,9.848777004,148.7034,220.00092,154.3844,162.69856
19.769,9.629257572,148.61015,218.48885,154.37177,160.94067
19.799,9.014622804,148.50378,216.96295,154.42265,159.44589
19.829,8.341456068,148.44804,215.53709,154.59007,158.43686
19.859,7.82926452,148.51823,213.94603,154.78549,157.79933
19.889,7.390237932,148.72244,212.40498,154.82497,156.66222
19.919,6.848768124,148.94421,210.89099,154.82303,155.54518
19.949,6.321943584,149.11,209.27893,154.84669,154.56143
19.979,5.853651012,149.12039,207.72244,154.86775,153.93367
20.009,5.38535844,149.13882,206.40414,154.8441,153.21014
20.039,4.960964844,149.18793,205.31802,154.79294,152.59512
20.069,4.68292572,149.17073,204.37601,154.7182,151.78989
20.099,4.33170936,149.1581,203.30896,154.73549,151.03534
20.129,4.082923944,149.08702,202.41614,154.77121,150.34808
20.159,3.95121474,149.03383,201.54054,154.77711,149.80772
20.189,3.834138528,148.96262,200.7881,154.78867,149.3455
20.219,3.541454136,148.86891,200.06956,154.78198,148.91571
20.249,3.409757208,148.71027,199.2717,154.69896,148.36948
20.279,3.351212964,148.52087,198.50659,154.68024,147.88605
20.309,3.263415012,148.35028,197.67108,154.57585,147.56352
20.339,3.32194698,148.15211,196.68448,154.53049,147.26291
20.369,3.32194698,148.00316,195.62888,154.49774,147.1666
20.399,3.175604784,147.90559,194.7729,154.44962,147.10057
20.429,3.131705808,147.76006,193.91347,154.3683,146.86934
20.459,2.853654408,147.59653,193.21925,154.32216,146.58923
20.489,2.882920392,147.48041,192.50908,154.31107,146.32787
20.519,2.736578196,147.42229,191.83479,154.27901,146.22232
20.549,2.648780244,147.30495,191.32507,154.23981,146.02589
20.579,2.51707104,147.21075,190.8266,154.23857,145.8004
20.609,2.44390608,147.2054,190.30247,154.23528,145.53015
20.639,2.312196876,147.13841,189.81987,154.21553,145.23015
20.669,2.253652632,147.1245,189.44267,154.20839,145.0074
20.699,2.151221688,147.11584,189.13712,154.19054,145.05043
20.729,2.180487672,147.08336,188.67711,154.21587,145.08586
20.759,1.975613508,147.14554,188.09613,154.30922,145.13277
20.789,1.9902465,147.17546,187.42746,154.40289,145.07475
20.819,1.917069264,147.19066,186.72835,154.33884,144.48386
20.849,1.873170288,147.12244,186.04359,154.17944,144.22633
20.879,1.697562108,147.14839,185.4677,154.11264,143.76671
20.909,1.668296124,147.12837,184.82515,153.94841,142.7458
20.939,1.653663132,147.0683,183.95628,153.84918,142.52399
20.969,1.53658692,147.0697,183.10587,153.87189,142.44476
20.999,1.448776692,147.0481,182.07651,153.81812,142.22034
21.029,1.36097874,147.04913,181.33344,153.75778,141.98372
21.059,1.2140964,147.01611,180.90845,153.66435,141.76073
21.089,1.287801504,146.97289,180.53302,153.65694,141.72623
21.119,1.0385496,146.93854,180.32957,153.55627,141.7415
21.149,1.0827432,146.97716,180.07698,153.52899,141.55246
21.179,1.1122056,147.03535,179.65407,153.42435,141.45662
21.209,0.9808524,147.02264,179.26692,153.39442,141.40887
21.239,0.9071964,147.04614,178.94864,153.36852,141.33885
21.269,0.9661212,147.06461,178.786,153.36743,141.32646
21.299,0.9366588,147.09111,178.4312,153.383,141.27411
21.329,0.9366588,147.07594,177.50174,153.45137,140.81329
21.359,0.8924652,147.08447,176.72716,153.51558,140.7209
21.389,0.8630028,147.08954,176.28703,153.59903,140.63664
21.419,0.8053056,147.11609,176.04581,153.63521,140.57759
21.449,0.8335404,147.16708,175.86446,153.69324,140.62878
21.479,0.9219276,147.17207,175.76486,153.74847,140.52769
21.509,0.9366588,147.16264,175.78854,153.80038,140.46722
21.539,0.7463808,147.18631,175.91302,153.85315,140.47481
21.569,0.7316496,147.16862,176.09839,153.92778,140.52173
21.599,0.8200368,147.17346,176.0946,153.97862,140.70422
21.629,0.6727248,147.17258,175.9463,154.01123,140.72153
21.659,0.761112,147.1922,175.76425,154.03001,140.61835
21.689,0.7758432,147.22171,175.66255,154.01662,140.52029
21.719,0.7905744,147.23326,175.60036,153.99956,140.49603
21.749,0.9955836,147.26491,175.52261,153.97157,140.54236
21.779,0.9071964,147.254,175.30792,153.92802,140.45557
21.809,0.8335404,147.17975,175.22455,153.83493,140.40132
21.839,0.9661212,147.17015,175.26329,153.7726,140.43256
21.869,0.9071964,147.15213,175.26794,153.75658,140.4351
21.899,0.8482716,147.15659,175.21788,153.7662,140.47017
21.929,0.95139,147.17802,175.22192,153.74553,140.53189
21.959,0.9661212,147.10851,175.302,153.74135,140.52574
21.989,0.761112,147.16875,175.10715,153.77333,140.5988
22.019,0.9366588,147.15225,174.93524,153.73026,140.51805
22.049,1.068012,147.1673,174.87411,153.73981,140.63539
22.079,1.0385496,147.15715,174.80583,153.74617,140.76086
22.109,1.1122056,147.21942,174.6423,153.7178,140.68776
22.139,1.1269368,147.21938,174.60812,153.77068,140.60625
22.169,1.141668,147.2227,174.41833,153.7738,140.55205
22.199,1.229269536,147.24113,174.0369,153.76534,140.60223
22.229,1.229269536,147.25398,173.75461,153.78221,140.54297
22.259,1.404877716,147.31569,173.61797,153.80569,140.51051
22.289,1.419510708,147.29913,173.70158,153.81483,140.66576
22.319,1.565852904,147.313,173.87497,153.81879,140.75728
22.349,1.53658692,147.36566,173.9175,153.84509,140.69321
22.379,1.492675668,147.39268,173.90729,153.88126,140.62428
22.409,1.580485896,147.45238,173.83487,153.91145,140.62053
22.439,1.624384872,147.49503,173.61302,153.93779,140.63591
22.469,1.580485896,147.57256,173.1983,153.94612,140.60822
22.499,1.492675668,147.72604,173.12949,154.01526,140.48746
22.529,1.565852904,147.86118,173.07098,154.14445,140.4223
22.559,1.565852904,147.92039,172.99367,154.27568,140.4695
22.589,1.53658692,147.90802,172.9514,154.31647,140.23329
22.619,1.624384872,147.84601,172.43832,154.30385,139.83411
22.649,1.463409684,147.77855,172.03676,154.28064,139.72905
22.679,1.419510708,147.63692,171.77887,154.26772,139.69475
22.709,1.419510708,147.56764,171.64725,154.16736,139.61801
22.739,1.273168512,147.47368,171.60576,154.03566,139.50575
22.769,1.317067488,147.37086,171.3779,153.91624,139.46661
22.799,1.243902528,147.28165,171.06174,153.72334,139.5237
22.829,1.273168512,147.21022,170.94362,153.60104,139.73283
22.859,1.229269536,147.11894,170.79909,153.47157,139.74968
22.889,1.1269368,147.03766,170.63713,153.43617,139.42329
22.919,0.9661212,147.01561,170.41678,153.40436,139.24866
22.949,0.9071964,146.9993,170.28062,153.41371,139.29926
22.979,0.9661212,146.9519,170.0307,153.39034,139.32301
23.009,0.8335404,146.95238,169.79048,153.42877,139.02711
23.039,0.9219276,146.89073,169.5929,153.43056,139.02437
23.069,0.7905744,146.90057,169.45834,153.45145,139.01753
23.099,0.8053056,146.90984,169.26302,153.43642,139.04517
23.129,0.7758432,146.92619,169.1133,153.49657,139.2003
23.159,0.687456,146.98987,168.82457,153.56381,138.95538
23.189,0.5266404,147.06406,168.61618,153.58777,138.85495
23.219,0.4677156,147.1017,168.50079,153.57634,138.88605
23.249,0.4394808,147.14554,168.41531,153.47769,138.95132
23.279,0.454212,147.18564,168.46777,153.44147,138.95528
23.309,0.3069,147.2361,168.56978,153.43175,138.98511
23.339,0.3216312,147.25433,168.6942,153.4034,138.993
